"job_id","company_name","job_title","salary_year_avg","job_posted_date","skills_list"
542425,"Jobot","Data Analyst","95000.0","2023-01-04 17:05:22","microstrategy,power bi,dax"
796604,"Polygence","Data Analyst","95000.0","2023-11-03 18:52:30","python,sql,looker,tableau,sheets,excel,r"
945198,"General Dynamics Information Technology","Program/Data Analyst (Health Services) Remote!","95000.0","2023-07-03 08:01:42","jira"
1156421,"Motion Recruitment","Data Analyst Role","95000.0","2023-02-25 00:00:20","mariadb,sql,python,t-sql,powershell,php,mysql,ssrs"
1230135,"Earnest Analytics","Data Analyst, Financial Services","95000.0","2023-01-23 19:00:02","tableau,excel"
1240374,"Insight Global","Data Analyst","95000.0","2023-04-18 14:00:17","sas,excel,crystal,qlik,sas,tableau"
1355313,"United Site Services","Data Integration Analyst","95000.0","2023-07-20 09:00:43","flow"
1359967,"Clark Associates","(Remote) Marketing Data Analyst","95000.0","2023-05-26 14:00:22","looker,sql,python,power bi"
1467775,"Insight Global","Data Analyst","95000.0","2023-07-12 18:04:03","tableau"
1491918,"IDR, Inc.","Informatics Data Analyst II","95000.0","2023-03-29 18:17:06","python,r,sql"
1127339,"Protect Democracy","Data Analyst","94871.5","2023-08-25 15:00:17","python,r"
961597,"The Cigna Group","Sustainability Oversight Data Lead Analyst - Remote","94400.0","2023-09-05 18:00:22","tableau,flow"
1243771,"Tactis LLC","Business Data Analyst","94000.0","2023-06-16 08:00:21","excel,tableau,jira"
133125,"Get It Recruit - Information Technology","Statistical Data Analyst","93000.0","2023-11-21 15:00:03","sas,excel,sas,word"
960363,"Medidata Solutions","Sr. People Data Analyst","92750.0","2023-04-12 14:59:52","sql,python,r,excel,tableau,powerpoint"
758193,"LeanTaaS","Data Analyst (US REMOTE)","92500.0","2023-02-15 00:50:02","sql,python,excel,tableau"
1098113,"0nward Select","Data Analyst [70649]","92500.0","2023-02-24 21:00:39","sql,javascript,html,excel,sharepoint,atlassian,jira,confluence"
1190547,"HopSkipDrive","Operations Data Analyst (Greater LA Area, CA or Remote)","92500.0","2023-02-02 07:00:32","sql,go,excel,tableau,sheets"
738823,"OUTFITTERY","Data Insights Analyst (all genders) - Remote","92000.0","2023-09-04 09:18:09","sql,python,pascal,tableau"
1178655,"Get It Recruit - Information Technology","Data Analyst","91000.0","2023-12-05 12:00:38","sql,python,tableau,powerpoint"
116825,"hackajob","Data Analyst","90000.0","2023-04-12 17:00:09","c++,python,java,r,matlab,sql,c#"
196796,"Angi","Data Analyst","90000.0","2023-08-19 10:21:49","excel,sql,python,r"
258262,"Get It Recruit - Real Estate","Data Analyst","90000.0","2023-09-11 10:00:24","sql,ssrs,bigquery,tableau"
293077,"Get It Recruit - Administrative","Data Analyst","90000.0","2023-12-13 10:00:11","excel,microsoft teams,powerpoint"
326110,"Preveta","Healthcare Data Analyst","90000.0","2023-03-06 00:00:02","qlik,tableau,power bi,sql,excel"
354417,"EcoCart","Data Analyst","90000.0","2023-03-09 01:00:37","sql,clickup,power bi,tableau,redshift,aws,python"
382064,"Get It Recruit - Finance","Data Analyst or Data Scientist","90000.0","2023-12-29 12:00:51","sql,python,r"
391159,"CVS Health","Data Science Analyst","90000.0","2023-01-11 08:00:02","sql,python,r"
419649,"Get It Recruit - Finance","Data Analyst","90000.0","2023-10-10 20:01:18","sql,python"
468153,"Axelerate","Telecom Data Analyst","90000.0","2023-07-16 00:03:10","excel"
514485,"Constant Associates","Health Data Lead Analyst - Fully Remote","90000.0","2023-07-15 10:00:20","sas,excel,python,r,sql,sas"
581546,"Engage Partners Inc.","Clinical Data Analyst","90000.0","2023-08-10 15:11:23","power bi,sql,python,r,tableau"
613034,"Get It Recruit - Finance","Credit Data Analyst","90000.0","2023-09-09 18:00:51","python,sql,looker,tableau"
648986,"Get It Recruit - Finance","Healthcare Data Analyst","90000.0","2023-10-01 15:00:46","sql,excel"
680315,"Gotely","Data Analyst","90000.0","2023-05-28 19:14:00","python,power bi,sql,tableau,r"
714930,"Motion Recruitment","Data Analyst","90000.0","2023-01-10 08:00:06","looker,sql,python,r,tableau"
811436,"Get It Recruit - Finance","Strategic Data Analyst","90000.0","2023-12-25 12:00:51","planner,excel,word,powerpoint"
846860,"Get It Recruit - Real Estate","Real Estate Data Analyst","90000.0","2023-09-12 10:01:41","tableau,ssrs,bigquery"
914174,"Home Depot / THD","Data Analyst, Supply Chain (Remote)","90000.0","2023-01-04 03:34:13","oracle,sql,sql server"
1152523,"Get It Recruit - Real Estate","Real Estate Transaction Data Analyst","90000.0","2023-09-21 22:00:08","word,excel,powerpoint,outlook"
1186631,"Adaptive Solutions Group","Healthcare Data Analyst","90000.0","2023-03-22 20:07:09","sql,tableau,excel,alteryx"
1228142,"Grant Leading Technology, LLC","Data Analyst","90000.0","2023-09-22 01:00:12","oracle,unix,excel,tableau,visio,power bi,java,javascript,html,t-sql,sql,python,shell"
1244897,"Get It Recruit - Real Estate","Data Analyst","90000.0","2023-09-11 10:00:24","ssrs,sql,bigquery,tableau"
1560173,"CyberCoders","100% REMOTE Data Analyst","90000.0","2023-01-20 17:00:34","sql,python,aws,pandas,word,seaborn,plotly,numpy"
1647550,"Get It Recruit - Finance","Data Analyst","90000.0","2023-04-28 10:57:37","vb.net,sas,sql,sas,oracle"
1729407,"General Dynamics Information Technology","Data Analyst","90000.0","2023-06-14 14:02:19","tableau,powerpoint,confluence,python,excel,jira,javascript,sharepoint,word"
122927,"Heluna Health","Data Analyst (Modeling) (Remote)","89796.0","2023-05-01 18:01:05","julia,r,sas,sas"
1618146,"Verizon","Mobile Data Analyst","89500.0","2023-06-28 17:00:29","power bi"
660036,"Get It Recruit - Transportation","Senior Supply Chain Analytics Analyst","89000.0","2023-10-12 13:02:19","alteryx,python,r,tableau"
833662,"World Education Services","Marketing Data Analyst (Remote)","89000.0","2023-07-31 17:00:15","confluence,snowflake,sql,python,scala,java,r,javascript,tableau,jira"
1657752,"Get It Recruit - Transportation","Supply Chain Data Analyst","88000.0","2023-07-01 07:00:00","excel,word,powerpoint,outlook"
30317,"Insight Global","Data Analyst","87500.0","2023-04-28 20:56:12","excel,sql,c#,sql server,flow"
66566,"Vatica Health","Healthcare Data Analyst","87500.0","2023-06-26 16:56:05","powerpoint,sql,go,excel,tableau"
352252,"Get It Recruit - Administrative","Media Data Analyst/Media Coordinator","87500.0","2023-09-10 11:00:02","word,excel,sharepoint"
748524,"Oxfam America","Senior Financial and Data Analyst","87500.0","2023-06-30 21:00:14","python,excel,power bi,powerpoint,tableau,planner,sql,oracle"
915649,"Get It Recruit - Information Technology","Data Analyst","87500.0","2023-06-01 09:01:06","power bi,sql,excel"
1433360,"SeatGeek","Data Analyst - New Grad - Remote","87500.0","2023-09-04 15:01:59","spring,sql,redshift,looker"
1489901,"Predictive Data Lab","Data Analyst","87500.0","2023-03-10 17:08:02","sql,azure"
916210,"Get It Recruit - Information Technology","Treasury Data Analyst II","87000.0","2023-11-22 09:01:38","sql,python,r,tableau,power bi,flow"
961041,"Get It Recruit - Information Technology","Treasury Data Analyst II","87000.0","2023-12-08 09:01:07","sql,python,r,tableau,power bi"
401243,"Get It Recruit - Information Technology","Remote Data Analyst","86500.0","2023-04-16 09:01:19","sql,oracle"
1704094,"Get It Recruit - Information Technology","Remote Data Analyst","86500.0","2023-04-16 10:01:19","sql,oracle"
456839,"Get It Recruit - Information Technology","Telecom Data Analyst","86000.0","2023-04-21 08:01:49","sql,python,sheets"
27772,"Redwood Strategy Group","Data Analyst - DHS Clearance Required Remote / Telecommute Jobs","85000.0","2023-10-04 16:00:22","outlook,visio,powerpoint,word,tableau,excel,r,python,sql"
50602,"Impact Genome","Data Analyst & Dashboard Developer","85000.0","2023-05-17 08:59:58","terminal,tableau"
52176,"Mint Mobile","PPM Data Analyst - Remote","85000.0","2023-02-03 21:01:33","express,chef,atlassian,flow,excel"
196337,"SimioCloud","Predictive Data Analyst","85000.0","2023-03-14 18:53:49","sql,python,r,alteryx"
314738,"Get It Recruit - Information Technology","Growth Data Analyst","85000.0","2023-11-16 08:01:44","looker,tableau,excel,sql,sheets"
382000,"Prime Team Partners","Healthcare Data Analyst","85000.0","2023-09-26 15:19:19","sql,excel,powerpoint,tableau,word"
384007,"Motion Recruitment","Data Analyst","85000.0","2023-07-24 07:01:42","mysql,sql,sql server,azure,jira"
710614,"Envision Staffing Solutions","Data Mining Analyst","85000.0","2023-03-28 18:02:56","word,powerpoint,excel,spreadsheet"
1085007,"DeepIntent","Data Analyst (Remote)","85000.0","2023-09-18 22:59:58","sql,r,excel,powerpoint"
1112585,"BlueLabs Analytics, Inc.","Senior Data Analyst II","85000.0","2023-08-28 17:00:25","tableau,python,snowflake,sql"
1215316,"Impact Genome","Data Analyst & Dashboard Developer","85000.0","2023-04-04 20:00:01","tableau,terminal"
1458260,"QSE7, LLC","Data Analyst / Software Developer","85000.0","2023-12-19 14:00:20","excel,sharepoint,vba,tableau,power bi"
1640252,"Get It Recruit - Information Technology","Data Analyst","85000.0","2023-11-16 08:00:11","tableau,r"
1762396,"Impact Genome","Data Analyst & Dashboard Developer","85000.0","2023-03-11 20:00:00","tableau,terminal"
1782272,"FocusKPI Inc.","Marketing Data Analyst","85000.0","2023-01-14 04:03:04","powerpoint,excel,python,sql"
1766497,"Get It Recruit - Healthcare","Healthcare Data Analyst","84950.0","2023-12-08 15:45:33","alteryx,db2,tableau,sql"
104800,"Get It Recruit - Information Technology","Financial Data Analyst","84500.0","2023-11-28 08:02:06","excel"
133854,"Get It Recruit - Finance","Pricing Data Analyst","84500.0","2023-11-18 20:00:27","excel,sap"
367476,"Get It Recruit - Information Technology","Data Analyst","84500.0","2023-10-30 08:00:00","spss,sql,python,r,sas,javascript,excel,tableau,looker,sas"
398669,"Get It Recruit - Information Technology","Experienced Data Analyst","84500.0","2023-10-29 09:01:47","looker,ssis,sql,sql server,azure,aws,redshift,snowflake,tableau"
444259,"Get It Recruit - Information Technology","Data Analyst","84500.0","2023-11-29 10:03:49","looker,sas,spss,r,sas,javascript,excel,tableau,sql,python"
496663,"Get It Recruit - Information Technology","Data Analyst","84500.0","2023-11-06 08:00:07","windows,sharepoint,webex"
547661,"Get It Recruit - Information Technology","Data Analyst","84500.0","2023-11-06 08:01:33","jenkins,sql"
1540216,"Get It Recruit - Information Technology","Marketing Data Analyst","84500.0","2023-10-12 08:02:47","sql,r,sql server,excel,tableau,power bi,looker,sheets,python"
1736157,"Get It Recruit - Information Technology","Asset Verification Data Analyst","84500.0","2023-11-06 09:00:10","excel"
1813745,"Get It Recruit - Information Technology","Data Platform Analyst","84500.0","2023-11-28 08:01:02","sql,r,python"
23358,"Get It Recruit - Information Technology","Data Analyst","84000.0","2023-10-09 09:01:53","sql,dax,power bi,azure"
122796,"Get It Recruit - Information Technology","Marketing Data Analyst","84000.0","2023-09-22 09:03:34","sheets,sql server,bigquery,excel,tableau,power bi,looker,r,python,sql"
858421,"Get It Recruit - Information Technology","Data Analyst Intern","84000.0","2023-12-25 09:01:14","sas,sql,python,r,tableau,sas"
894665,"Get It Recruit - Information Technology","Data Analyst","84000.0","2023-12-24 09:59:54","flow,excel,sql,tableau"
918810,"Get It Recruit - Information Technology","Healthcare Data Analyst","84000.0","2023-10-03 06:01:16","excel,powerpoint"
1155449,"Get It Recruit - Information Technology","Data Analyst- Early Career Quality Engineer","84000.0","2023-12-19 08:01:56","html,python,java,c#,tableau,sql,javascript"
1156181,"Get It Recruit - Information Technology","Remote Data Analyst","84000.0","2023-11-11 09:01:30","sql server,ssrs,sql,tableau"
1544793,"Get It Recruit - Information Technology","Early Career Data Analyst","84000.0","2023-12-19 08:01:56","r,sql,python,nosql,tableau"
1551217,"Get It Recruit - Information Technology","Data Analyst","84000.0","2023-12-29 11:59:56","spss,sas,javascript,excel,tableau,looker,sas,sql"
1558833,"Get It Recruit - Information Technology","Data Analyst","84000.0","2023-12-10 07:54:01","r,python,sql"
1683817,"Get It Recruit - Information Technology","Data Analyst","84000.0","2023-12-14 09:01:24","word,arch"
1761702,"Get It Recruit - Information Technology","Business Data Analyst","84000.0","2023-12-24 09:59:52","tableau"
197120,"Robert Half","Accountant/Data Analyst","83500.0","2023-05-25 19:00:40","excel,go"
309335,"Get It Recruit - Information Technology","Data Analyst","83500.0","2023-09-10 10:00:14","looker"
1128758,"Get It Recruit - Information Technology","Data Analyst with PowerBI expertise","83500.0","2023-08-23 09:01:55","excel,python,sql"
1153109,"Get It Recruit - Information Technology","Data Analyst","83500.0","2023-09-14 14:02:20","javascript,node.js"
1366794,"Get It Recruit - Information Technology","Data Analyst","83500.0","2023-08-18 09:00:16","tableau,r"
1618469,"Get It Recruit - Information Technology","Data Quality Analyst","83500.0","2023-09-17 09:00:12","python,aws,sql"
1632454,"Insight Global","Data Analyst","83500.0","2023-05-09 17:13:06","excel,sql"
457003,"Memorial Sloan Kettering Cancer Center","Data Analyst - Part Time (Greater NYC Area, NY or Remote)","83200.0","2023-09-22 02:59:54","sql,go"
373211,"Get It Recruit - Information Technology","Data Governance Project Data Analyst","83000.0","2023-08-06 10:00:55","python,sql"
604141,"Alameda Health Consortium/Community Health Center Network","Data Analyst","83000.0","2023-03-24 13:01:53","sql,sas,tableau,excel,sas"
1005824,"General Dynamics Information Technology","Budget Data Analyst (Power BI/Excel/VBA expert)","83000.0","2023-06-20 20:01:45","excel,sql,vba,power bi,word,flow"
1656466,"Get It Recruit - Information Technology","Data Analyst","83000.0","2023-08-13 11:00:02","redshift,python,qlik,matplotlib,pandas,sql,snowflake"
95123,"Get It Recruit - Information Technology","Data Analyst","82500.0","2023-07-24 10:01:08","sheets,sql,excel"
103900,"Get It Recruit - Information Technology","Data Analyst","82500.0","2023-07-05 09:01:11","power bi,sql,looker,tableau"
427343,"Get It Recruit - Information Technology","Data Delivery Analyst","82500.0","2023-11-18 09:00:05","python,r,sql"
672574,"Emotive","Data Analyst","82500.0","2023-06-22 22:00:56","tableau,python,looker,sql"
838391,"Get It Recruit - Information Technology","Data Insight Analyst","82500.0","2023-07-15 09:01:46","tableau,sql,excel"
863059,"Confidential","Accounting / Data Analyst","82500.0","2023-01-13 19:06:49","oracle,sap"
934891,"CyberCoders","Data Analysts- Capital Markets Team","82500.0","2023-01-30 17:02:30","excel,sql,word"
1269187,"Get It Recruit - Information Technology","Data Analyst with PowerBI Dashboards Experience","82500.0","2023-07-24 10:02:16","python,excel,sql"
1621876,"Customer Value Partners","Data Analyst (Tableau)","82500.0","2023-09-08 14:00:41","power bi,python,plotly,excel,tableau"
1715658,"Get It Recruit - Information Technology","Data Analyst","82500.0","2023-07-18 14:01:01","sas,sas,excel,spss"
1727059,"Get It Recruit - Information Technology","Technical/Data Analyst","82500.0","2023-07-28 09:00:01","excel,vba,c#,python,sql"
1758551,"Complete HR Solutions","Healthcare Data Analyst - Remote in RI","82500.0","2023-09-09 08:00:21","sql"
1795056,"Vitalief Inc.","Clinical Research Data Programmer Analyst","82500.0","2023-10-06 15:00:05","sas,excel,sas,ms access,r"
879043,"Village Care","SQL Data Analyst - Healthcare","82350.5","2023-07-22 06:59:58","sql,python,r,excel,tableau"
5174,"Get It Recruit - Information Technology","Data Analyst - Ad Tech and Google Ad Manager Experience (Remote)","82000.0","2023-06-21 09:52:38","snowflake,sql,python,r,go,redshift,tableau,looker"
288466,"Get It Recruit - Information Technology","Research Data Analyst I","82000.0","2023-06-18 12:01:45","sql,tableau,excel"
318830,"Get It Recruit - Information Technology","Business Data Analyst II","82000.0","2023-06-26 11:56:08","sql,tableau"
463381,"Get It Recruit - Information Technology","Data Analyst (Junior/Mid/Senior) - Remote - Defense Manpower Data...","82000.0","2023-06-25 09:00:11","sql,oracle,t-sql"
1115037,"Get It Recruit - Information Technology","Data Analyst","82000.0","2023-06-18 12:00:16","sql,excel,power bi"
1296038,"Get It Recruit - Information Technology","Data Analyst","82000.0","2023-07-23 09:59:52","python,tableau,r,excel,sql"
223644,"Get It Recruit - Information Technology","Pharmacy Data Analyst","81500.0","2023-06-14 09:02:06","ssrs,outlook,power bi,tableau,excel,sql,sql server,arch,word"
1638787,"Get It Recruit - Information Technology","Lead Data Analyst - Looker Studio Expert","81500.0","2023-06-14 09:00:32","sql,looker"
1436603,"New York State Office of the Attorney General","Data Analyst, Mortgage Enforcement Unit, Remote Opportunity","81047.0","2023-02-03 17:00:00","r,excel"
143947,"Get It Recruit - Information Technology","Data Analyst","81000.0","2023-05-11 14:00:09","r,sql,python,scala,matlab,excel"
413083,"Get It Recruit - Information Technology","Data Analyst","81000.0","2023-06-06 10:01:41","sql,tableau,python"
606788,"Get It Recruit - Information Technology","Data Analytics and Reporting Analyst","81000.0","2023-09-09 09:00:05","tableau,ssrs,sql,sql server,snowflake"
980665,"Get It Recruit - Information Technology","Data Analyst","81000.0","2023-05-16 10:01:01","tableau,sql,python"
1025744,"InsideHigherEd","Research Data Analyst-","80740.0","2023-11-25 02:00:36","python,r,sas,sas,zoom"
670376,"Get It Recruit - Finance","Data Analyst","80500.0","2023-09-01 10:00:32","sql,excel"
711091,"Automobile Club of Southern California","Data Analyst - Underwriting","80250.0","2023-04-01 11:01:29","sql,bash,java,python,vba,tableau"
6083,"EUCON AMERICAS LLC","Data Analyst","80000.0","2023-02-27 21:37:51","sql,spss,powerpoint,sas,excel,sas"
276098,"HighGround","Data Analyst- Power BI (Remote)","80000.0","2023-06-19 23:43:42","azure,spreadsheet,excel,sql"
319413,"Coders Data","Data Analyst","80000.0","2023-08-07 21:00:38","outlook,ms access,excel,word,powerpoint"
483152,"New World Now LLC","Data Analyst","80000.0","2023-01-06 20:02:41","sql"
519106,"Itemize Corp.","Data Analytics Manager","80000.0","2023-10-11 23:31:55","aws,mysql,sql"
550113,"Motion Recruitment","Junior Data Analyst","80000.0","2023-06-20 07:01:39","python"
564679,"Coders Data","Junior Data Analyst","80000.0","2023-10-09 20:01:53","tableau,confluence,jira,sql,python,r,excel,sharepoint"
566131,"Medix Technology","Claims Data Analyst - 208554","80000.0","2023-07-28 16:03:55","power bi,sql,tableau,alteryx"
664113,"CrowdStrike","Data Analyst (Remote)","80000.0","2023-09-15 23:01:19","snowflake,sql,python"
690454,"Gravy Analytics","Data Analyst","80000.0","2023-04-03 21:00:08","snowflake,sql,python,r,javascript,aws,tableau,excel"
794255,"ATR International","Manufacturing Data Analyst","80000.0","2023-09-27 17:17:33","matplotlib,excel,tableau,sql,python,r"
911869,"CBRE","Sr. Business Analyst/Data Analyst","80000.0","2023-06-21 16:02:08","alteryx,excel,power bi"
940759,"Get It Recruit - Information Technology","Data Analyst","80000.0","2023-07-30 10:59:59","sql,sheets,excel"
1075985,"Get It Recruit - Information Technology","AI-focused Data Analyst/Tableau Developer","80000.0","2023-11-04 09:01:25","tableau,java,excel,power bi"
1236616,"Peraton","Data Analyst","80000.0","2023-02-28 08:01:19","qlik,python,sas,sas,aws,sql"
1333002,"Get It Recruit - Information Technology","Data Analyst","80000.0","2023-07-20 10:01:51","power bi,sql,tableau"
1354750,"Coders Data","Data Analyst","80000.0","2023-08-03 20:00:20","jira,sharepoint,sql,python,r,excel,tableau,confluence,power bi"
1434052,"FutureNET","Data Analytics Consultant","80000.0","2023-08-03 18:00:27","r,tableau,powerpoint,cognos"
430789,"Get It Recruit - Technology","Data Analyst - Remote | WFH","79968.0","2023-02-21 16:21:59","sql,python,r,redshift,snowflake,tableau,looker"
36488,"Texas Workforce Commission","Data Analyst (Remote)","79415.5","2023-11-17 17:01:39","sql,python,r,sas,go,tableau,power bi,sas,spss,microsoft teams"
401772,"Teacher Retirement System of Texas","Health Data Analyst - Hybrid","79060.5","2023-11-09 07:01:18","sql,python,r"
189043,"Apex Systems","Remote - Data Analyst - Permanent - W2","79000.0","2023-02-21 12:32:53","sql,python,c++,c#"
1723219,"Visual Connections, LLC","Data Analyst","78000.0","2023-03-13 11:00:54","sql,python,r,sas,excel,sas,word,powerpoint,cognos,webex"
397963,"Coders Data","Data Analyst","77500.0","2023-07-31 19:00:25","excel,tableau,sql,python,mysql"
435726,"JDC","Data Analyst","77500.0","2023-12-15 06:00:07","excel"
502625,"Simplex.","Data Analyst","77500.0","2023-10-09 13:40:58","snowflake,azure,sqlite,python,sql"
704236,"Get It Recruit - Information Technology","Data Analysis and Production Support Analyst","77500.0","2023-10-05 10:00:13","python,jupyter"
1101994,"NBCUniversal","Product Specialist (Data Analytics) (Remote)","77500.0","2023-02-02 07:00:37","power bi,jira,excel,sql,dax"
1236681,"Simplex","Data Analyst","77500.0","2023-11-08 18:21:53","python,sql,sqlite,azure,snowflake"
1311958,"Get It Recruit - Administrative","Northeast Territory Data Analyst","77500.0","2023-08-18 10:00:06","smartsheet,power bi,excel"
1745486,"Get It Recruit - Information Technology","Data Analyst","77500.0","2023-11-09 08:01:11","sql,python"
1379514,"Wilbur-Ellis Company","Data Analyst - CropSights, a Precision Ag Platform (Remote - Must...","77350.0","2023-07-03 00:00:50","sql,python,r,excel"
974504,"Get It Recruit - Information Technology","Information Protection Data Analyst - Remote | WFH","77000.0","2023-03-17 10:04:52","sql,python,powershell,sql server,azure,excel,powerpoint,outlook"
411881,"Get It Recruit - Healthcare","Data Analyst","76842.0","2023-12-05 14:01:22","sql,sas,excel,tableau,sas,alteryx"
1500082,"Get It Recruit - Healthcare","Data Analyst","76783.0","2023-09-15 15:00:02","sql"
487133,"Get It Recruit - Healthcare","Healthcare Data Analyst","76559.0","2023-09-20 10:00:05","sql,sas,vba,excel,sas"
558598,"Invitae","Data Analyst","76500.0","2023-04-14 01:01:03","sql,spring,excel,tableau,looker,sheets"
1219618,"Stride inc","Data Analyst (Remote)","76364.5","2023-06-09 22:00:04","sql,vba,c,excel,word,sharepoint,powerpoint"
164596,"Get It Recruit - Healthcare","Data Analyst","76007.0","2023-08-03 13:02:41","sql,python,r,sas,matplotlib,tableau,power bi,sas"
959874,"Get It Recruit - Healthcare","Data Analyst","76007.0","2023-08-05 14:17:09","excel"
757196,"UiPath","GTM Revenue Operations Data Analyst","76000.0","2023-01-25 01:01:52","excel,tableau,powerpoint,go"
1259256,"Get It Recruit - Transportation","Data Analyst","76000.0","2023-08-05 07:00:10","excel,sql"
371461,"Get It Recruit - Marketing","Data Analyst","75566.0","2023-09-21 20:01:29","tableau,sql,power bi,looker"
1068141,"ServiceTitan","Data Analyst (Remote)","75500.0","2023-02-04 07:00:30","sql,azure,aws,snowflake,tableau,flow"
1365513,"Teacher Retirement System of Texas","Health Data Analyst - Remote","75296.0","2023-07-29 07:01:16","sql,python,r"
368638,"Memorial Sloan Kettering Cancer Center","Data Analyst - Department of Surgery/JRSC (Greater NYC Area, NY or...","75250.0","2023-09-29 22:59:52","sql,r,go,excel,tableau"
156786,"Patterned Learning AI","Junior Data Analyst","75000.0","2023-07-26 07:02:26","excel,sheets,sql"
193923,"Get It Recruit - Transportation","Supply Chain Data Analyst","75000.0","2023-08-19 18:00:54","excel,power bi"
210881,"CyberCoders","Data Analyst - ggplot2, R, SQL, Python- Remote","75000.0","2023-03-07 23:02:19","sql,python,word,ggplot2,r"
221984,"MaryRuth's","Data Analyst, Category Management & Demand Planning","75000.0","2023-11-23 09:00:57","sap,flow,excel"
240037,"Get It Recruit - Hospitality","Data Analyst","75000.0","2023-11-24 19:20:27","excel,powerpoint"
341807,"Get It Recruit - Information Technology","Data Analyst","75000.0","2023-11-24 09:20:25","powerpoint,excel"
479282,"hackajob","Data Analyst","75000.0","2023-04-05 18:00:19","c++,c#,matlab,java,r,sql,python"
555049,"Engage Partners Inc.","Data Analyst/Epic Cogito","75000.0","2023-08-31 18:00:41","sql,tableau"
764861,"Chicken of the Sea","HR Jr. Data Analyst","75000.0","2023-03-30 21:01:08","excel,powerpoint,spark"
1065749,"Chicken of the Sea","HR Data Analyst","75000.0","2023-01-26 19:01:47","spark,powerpoint,excel"
1170721,"Patterned Learning AI","Junior Data BI Analyst","75000.0","2023-07-27 07:02:24","oracle,vba,hadoop,excel,tableau,sql,nosql"
1210145,"Health Choice Network","Research Data Analyst","75000.0","2023-08-17 16:03:02","sql server,sql,word"
1241014,"Health Choice Network","Research Data Analyst","75000.0","2023-08-22 19:02:59","word,sql,sql server"
1321085,"Patterned Learning AI","Junior Data Analyst - US/Canada","75000.0","2023-07-20 07:00:27","sheets,excel,sql"
1406540,"Beyond 12","Associate Data Analyst","75000.0","2023-07-10 19:01:00","looker,sql,excel,python"
1461191,"Zunch Staffing","DATA ANALYST - We offer career advancement, a work-life balance...","75000.0","2023-02-08 20:00:52","sql,sas,spss,sas"
1513802,"In Technology Group Inc (US)","Data Analyst","75000.0","2023-01-13 17:06:49","sql,python,snowflake,excel,tableau,power bi"
1517483,"KodeKloud","Data Analyst - SaaS - EdTech","75000.0","2023-07-17 07:50:34","sql,power bi,tableau,hadoop"
813827,"Southern California University","Research Data Analyst","74500.0","2023-08-16 12:01:01","sas,excel,tableau,sas,word,r,powerpoint,spss"
47248,"NCUA","Data Scientist/Financial Data Analyst","74224.5","2023-05-10 13:56:58","python,r,c"
425984,"Get It Recruit - Healthcare","Healthcare Data Analyst","74049.0","2023-12-05 18:00:59","jira,sql,python,r,sas,sas"
1338279,"Retriever Medial Dental Payments LLC","Data Analyst (Remote)","74000.0","2023-03-16 22:00:13","r,vba,sql server,excel,tableau,sql,python"
1726747,"Applied Engineering Management Corporation","Data Analyst","74000.0","2023-07-13 10:00:17","python,r,sas,excel,sas"
669824,"Get It Recruit - Healthcare","Data Insight Analyst","73696.0","2023-10-31 13:01:51","sql,excel,tableau"
1553132,"Get It Recruit - Healthcare","Medicare Compliance Data Analyst","73631.0","2023-12-02 16:00:09","sql,excel,powerpoint,alteryx"
769341,"Center for Open Science","Research Scientist (Remote)","73000.0","2023-02-02 11:04:54","r"
1395633,"Get It Recruit - Finance","Financial Data Analyst","73000.0","2023-12-23 16:59:57","sql,python,vba,excel,tableau,power bi,dax"
93604,"Bluesight","Data Analyst","72500.0","2023-08-08 20:49:34","sheets,sql,python,r,ruby,ruby,excel"
468876,"Coda Staffing","Data Analyst Marketing","72500.0","2023-01-30 19:02:17","sas,matplotlib,plotly,seaborn,spss,sas,sql,python,r"
621498,"Global Healthcare Exchange, Inc.","Data Analyst III","72500.0","2023-04-19 19:01:49","python,excel,gitlab,sql,r"
1262610,"Insight Global","Data Analyst","72500.0","2023-02-06 15:06:52","excel,sql"
1446024,"CharterUP","Contact Center Data Analyst","72500.0","2023-10-06 23:37:00","express,tableau,power bi,sheets,erlang,excel"
1583314,"Get It Recruit - Information Technology","Pricing Data Analyst","72500.0","2023-12-18 09:00:33","sap,excel"
1684855,"Every Body Texas","Data Analyst","72500.0","2023-03-28 17:02:52","sql,azure,power bi,spss,r"
432310,"Get It Recruit - Transportation","Junior Business/Data Analyst","72000.0","2023-07-28 09:00:20","sql,nosql"
361990,"CVS Health","Data Analyst","71850.0","2022-12-31 08:01:47","excel,tableau,power bi,alteryx"
897644,"CVS Health","Financial Data Analyst","71850.0","2023-04-15 07:46:41","sql"
1698696,"CVS Health","Data Analyst","71850.0","2023-01-12 08:00:40","tableau,r,sql,python,phoenix"
225308,"Get It Recruit - Information Technology","Data Analyst Intern","71000.0","2023-12-04 09:00:41","sql,python,looker"
1096460,"Get It Recruit - Information Technology","Investment Operations Data Analyst","70500.0","2023-05-03 13:52:22","sql"
50512,"AdelFi","Loan Data Analyst","70000.0","2023-09-17 15:01:07","spreadsheet"
134039,"Class Action Capital Recovery LLC","Data Analyst","70000.0","2023-11-03 00:00:01","sql,excel"
330595,"Ohio Shared Information Services Inc","Data Analyst","70000.0","2023-11-22 22:09:17","sql server,t-sql,sql,flow,azure,crystal,power bi,git"
339742,"Kermit","Healthcare Contract/Data Analyst","70000.0","2023-04-20 09:00:04","excel"
